timestamp,value
1227873600,1.0
1227895200,1.0
1227916800,1.0
1227938400,1.0
1227960000,1.0
1227981600,1.0
1228003200,1.0
1228024800,1.0
1228046400,1.0
1228068000,1.0
1228089600,1.0
1228111200,1.0
1228132800,1.0
1228154400,1.0
1228176000,1.0
1228197600,1.0
1228219200,1.0
1228240800,1.0
1228262400,1.0
1228284000,1.0
1228305600,1.0
1228327200,1.0
1228348800,1.0
1228370400,1.0
1228392000,1.0
1228413600,1.0
1228435200,1.0
1228456800,1.0
1228478400,1.0
1228500000,1.0
1228521600,1.0
1228543200,1.0
1228564800,1.0
1228586400,1.0
1228608000,1.0
1228629600,1.0
1228651200,1.0
1228672800,1.0
1228694400,1.0
1228716000,1.0
1228737600,1.0
1228759200,1.0
1228780800,1.0
1228802400,1.0
1228824000,1.0
1228845600,1.0
1228867200,1.0
1228888800,1.0
1228910400,1.0
1228932000,1.0
1228953600,1.0
1228975200,1.0
1228996800,1.0
1229018400,0.98
1229040000,0.98
1229061600,0.98
1229083200,0.98
1229104800,0.98
1229126400,0.98
1229148000,0.98
1229169600,0.98
1229191200,0.98
1229212800,0.98
1229234400,0.98
1229256000,0.98
1229277600,0.98
1229299200,0.98
1229320800,0.98
1229342400,0.98
1229364000,0.98
1229385600,0.98
1229407200,0.98
1229428800,0.98
1229450400,0.98
1229472000,0.98
1229493600,0.98
1229515200,0.98
1229536800,0.98
1229558400,0.98
1229580000,1.0
1229601600,1.0
1229623200,1.0
1229644800,1.0
1229666400,1.0
1229688000,1.0
1229709600,1.0
1229731200,1.0
1229752800,1.0
1229774400,1.0
1229796000,1.0
1229817600,1.0
1229839200,1.0
1229860800,1.0
1229882400,1.0
1229904000,1.0
1229925600,1.0
1229947200,1.0
1229968800,1.0
1229990400,1.0
1230012000,1.0
1230033600,1.0
1230055200,1.0
1230076800,1.0
1230098400,1.0
1230120000,1.0
1230141600,1.0
1230163200,1.0
1230184800,1.0
1230206400,1.0
1230228000,1.0
1230249600,1.0
1230271200,1.0
1230292800,1.0
1230314400,1.0
1230336000,1.0
1230357600,1.0
1230379200,1.0
1230400800,1.0
1230422400,1.0
1230444000,1.0
1230465600,1.0
1230487200,1.0
1230508800,1.0
1230530400,1.0
1230552000,1.0
1230573600,1.0
1230595200,1.0
1230616800,1.0
1230638400,1.0
1230660000,1.0
1230681600,1.0
1230703200,1.0
1230724800,1.0
1230746400,1.0
1230768000,1.0
1230789600,1.0
1230811200,1.0
1230832800,1.0
1230854400,0.98
1230876000,0.98
1230897600,0.98
1230919200,0.98
1230940800,0.98
1230962400,0.98
1230984000,0.98
1231005600,0.98
1231027200,0.98
1231048800,0.98
1231070400,0.98
1231092000,0.98
1231113600,0.98
1231135200,0.98
1231156800,0.98
1231178400,0.98
1231200000,0.98
1231221600,0.98
1231243200,0.98
1231264800,1.0
1231286400,0.98
1231308000,0.98
1231329600,0.98
1231351200,1.0
1231372800,1.0
1231394400,1.0
1231416000,1.0
1231437600,1.0
1231459200,1.0
1231480800,1.0
1231502400,1.0
1231524000,1.0
1231545600,1.0
1231567200,1.0
1231588800,1.0
1231610400,1.0
1231632000,1.0
1231653600,1.0
1231675200,1.0
1231696800,1.0
1231718400,1.0
1231740000,1.0
1231761600,1.0
1231783200,1.0
1231804800,1.0
1231826400,1.0
1231848000,1.0
1231869600,1.0
1231891200,1.0
1231912800,1.0
1231934400,1.0
1231956000,1.0
1231977600,1.0
1231999200,1.0
1232020800,1.0
1232042400,1.0
1232064000,1.0
1232085600,1.0
1232107200,1.0
1232128800,1.0
1232150400,1.0
1232172000,1.0
1232193600,1.0
1232215200,1.0
1232236800,1.0
1232258400,1.0
1232280000,1.0
1232301600,1.0
1232323200,1.0
1232344800,1.0
1232366400,1.0
1232388000,1.0
1232409600,1.0
1232431200,1.0
1232452800,1.0
1232474400,1.0
1232496000,1.0
1232517600,1.0
1232539200,1.0
1232560800,1.0
1232582400,1.0
1232604000,1.0
1232625600,1.0
1232647200,1.0
1232668800,1.0
1232690400,1.0
1232712000,1.0
1232733600,0.98
1232755200,0.98
1232776800,1.0
1232798400,0.98
1232820000,0.98
1232841600,0.98
1232863200,0.98
1232884800,0.98
1232906400,0.98
1232928000,0.98
1232949600,0.98
1232971200,0.98
1232992800,0.98
1233014400,0.98
1233036000,0.98
1233057600,0.98
1233079200,0.98
1233100800,0.98
1233122400,0.98
1233144000,1.0
1233165600,0.98
1233187200,0.98
1233208800,1.0
1233230400,1.0
1233252000,1.0
1233273600,1.0
1233295200,1.0
1233316800,1.0
1233338400,1.0
1233360000,1.0
1233381600,1.0
1233403200,1.0
1233424800,1.0
1233446400,1.0
1233468000,1.0
1233489600,1.0
1233511200,1.0
1233532800,1.0
1233554400,1.0
1233576000,1.0
1233597600,1.0
1233619200,1.0
1233640800,1.0
1233662400,1.0
1233684000,1.0
1233705600,1.0
1233727200,1.0
1233748800,1.0
1233770400,1.0
1233792000,1.0
1233813600,1.0
1233835200,1.0
1233856800,1.0
1233878400,1.0
1233900000,1.0
1233921600,1.0
1233943200,1.0
1233964800,1.0
1233986400,1.0
1234008000,1.0
1234029600,1.0
1234051200,1.0
1234072800,1.0
1234094400,1.0
1234116000,1.0
1234137600,1.0
1234159200,1.0
1234180800,1.0
1234202400,1.0
1234224000,1.0
1234245600,1.0
1234267200,1.0
1234288800,1.0
1234310400,1.0
1234332000,1.0
1234353600,1.0
1234375200,1.0
1234396800,1.0
1234418400,1.0
1234440000,1.0
1234461600,0.98
1234483200,0.98
1234504800,0.98
1234526400,1.0
1234548000,0.98
1234569600,0.98
1234591200,0.98
1234612800,0.98
1234634400,0.98
1234656000,0.98
1234677600,0.98
1234699200,0.98
1234720800,0.98
1234742400,0.98
1234764000,0.98
1234785600,0.98
1234807200,0.98
1234828800,0.98
1234850400,1.0
1234872000,0.98
1234893600,0.98
1234915200,0.98
1234936800,1.0
1234958400,1.0
1234980000,1.0
1235001600,1.0
1235023200,1.0
1235044800,1.0
1235066400,1.0
1235088000,1.0
1235109600,1.0
1235131200,1.0
1235152800,1.0
1235174400,1.0
1235196000,1.0
1235217600,1.0
1235239200,1.0
1235260800,1.0
1235282400,1.0
1235304000,1.0
1235325600,1.0
1235347200,1.0
1235368800,1.0
1235390400,1.0
1235412000,1.0
1235433600,1.0
1235455200,1.0
1235476800,1.0
1235498400,1.0
1235520000,1.0
1235541600,1.0
1235563200,1.0
1235584800,1.0
1235606400,1.0
1235628000,1.0
1235649600,1.0
1235671200,1.0
1235692800,1.0
1235714400,1.0
1235736000,1.0
1235757600,1.0
1235779200,1.0
1235800800,1.0
1235822400,1.0
1235844000,1.0
1235865600,1.0
1235887200,1.0
1235908800,1.0
1235930400,1.0
1235952000,1.0
1235973600,1.0
1235995200,1.0
1236016800,1.0
1236038400,1.0
1236060000,1.0
1236081600,1.0
1236103200,1.0
1236124800,1.0
1236146400,1.0
1236168000,1.0
1236189600,1.0
1236211200,1.0
1236232800,1.0
1236254400,1.0
1236276000,1.0
1236297600,1.0
1236319200,0.98
1236340800,0.98
1236362400,1.0
1236384000,1.0
1236405600,0.98
1236427200,0.98
1236448800,0.98
1236470400,0.98
1236492000,0.98
1236513600,0.98
1236535200,0.98
1236556800,0.98
1236578400,0.98
1236600000,0.98
1236621600,0.98
1236643200,0.98
1236664800,0.98
1236686400,0.98
1236708000,0.98
1236729600,1.0
1236751200,0.98
1236772800,0.98
1236794400,1.0
1236816000,1.0
1236837600,1.0
1236859200,1.0
1236880800,1.0
1236902400,1.0
1236924000,1.0
1236945600,1.0
1236967200,1.0
1236988800,1.0
1237010400,1.0
1237032000,1.0
1237053600,1.0
1237075200,1.0
1237096800,1.0
1237118400,1.0
1237140000,1.0
1237161600,1.0
1237183200,1.0
1237204800,1.0
1237226400,1.0
1237248000,1.0
1237269600,1.0
1237291200,1.0
1237312800,1.0
1237334400,1.0
1237356000,1.0
1237377600,1.0
1237399200,1.0
1237420800,1.0
1237442400,1.0
1237464000,1.0
1237485600,1.0
1237507200,1.0
1237528800,1.0
1237550400,1.0
1237572000,1.0
1237593600,1.0
1237615200,1.0
1237636800,1.0
1237658400,1.0
1237680000,1.0
1237701600,1.0
1237723200,1.0
1237744800,1.0
1237766400,1.0
1237788000,1.0
1237809600,1.0
1237831200,1.0
1237852800,1.0
1237874400,1.0
1237896000,1.0
1237917600,1.0
1237939200,1.0
1237960800,1.0
1237982400,1.0
1238004000,1.0
1238025600,1.0
1238047200,0.98
1238068800,0.98
1238090400,1.0
1238112000,1.0
1238133600,0.98
1238155200,0.98
1238176800,0.98
1238198400,0.98
1238220000,0.98
1238241600,0.98
1238263200,0.98
1238284800,0.98
1238306400,0.98
1238328000,0.98
1238349600,0.98
1238371200,0.98
1238392800,0.98
1238414400,0.98
1238436000,0.98
1238457600,0.98
1238479200,0.98
1238500800,1.0
1238522400,0.98
1238544000,0.98
1238565600,0.98
1238587200,1.0
1238608800,1.0
1238630400,1.0
1238652000,1.0
1238673600,1.0
1238695200,1.0
1238716800,1.0
1238738400,1.0
1238760000,1.0
1238781600,1.0
1238803200,1.0
1238824800,1.0
1238846400,1.0
1238868000,1.0
1238889600,1.0
1238911200,1.0
1238932800,1.0
1238954400,1.0
1238976000,1.0
1238997600,1.0
1239019200,1.0
1239040800,1.0
1239062400,1.0
1239084000,1.0
1239105600,1.0
1239127200,1.0
1239148800,1.0
1239170400,1.0
1239192000,1.0
1239213600,1.0
1239235200,1.0
1239256800,1.0
1239278400,1.0
1239300000,1.0
1239321600,1.0
1239343200,1.0
1239364800,1.0
1239386400,1.0
1239408000,1.0
1239429600,1.0
1239451200,1.0
1239472800,1.0
1239494400,1.0
1239516000,1.0
1239537600,1.0
1239559200,1.0
1239580800,1.0
1239602400,1.0
1239624000,1.0
1239645600,1.0
1239667200,1.0
1239688800,1.0
1239710400,1.0
1239732000,1.0
1239753600,1.0
1239775200,1.0
1239796800,0.98
1239818400,0.98
1239840000,0.98
1239861600,0.98
1239883200,0.98
1239904800,0.98
1239926400,0.98
1239948000,0.98
1239969600,0.98
1239991200,0.98
1240012800,0.98
1240034400,0.98
1240056000,0.98
1240077600,0.98
1240099200,0.98
1240120800,0.98
1240142400,0.98
1240164000,1.0
1240185600,0.98
1240207200,0.98
1240228800,1.0
1240250400,1.0
1240272000,1.0
1240293600,1.0
1240315200,1.0
1240336800,1.0
1240358400,1.0
1240380000,1.0
1240401600,1.0
1240423200,1.0
1240444800,1.0
1240466400,1.0
1240488000,1.0
1240509600,1.0
1240531200,1.0
1240552800,1.0
1240574400,1.0
1240596000,1.0
1240617600,1.0
1240639200,1.0
1240660800,1.0
1240682400,1.0
1240704000,1.0
1240725600,1.0
1240747200,1.0
1240768800,1.0
1240790400,1.0
1240812000,1.0
1240833600,1.0
1240855200,1.0
1240876800,1.0
1240898400,1.0
1240920000,1.0
1240941600,1.0
1240963200,1.0
1240984800,1.0
1241006400,1.0
1241028000,1.0
1241049600,1.0
1241071200,1.0
1241092800,1.0
1241114400,1.0
1241136000,1.0
1241157600,1.0
1241179200,1.0
1241200800,1.0
1241222400,1.0
1241244000,1.0
1241265600,1.0
1241287200,1.0
1241308800,1.0
1241330400,1.0
1241352000,1.0
1241373600,1.0
1241395200,1.0
1241416800,1.0
1241438400,1.0
1241460000,1.0
1241481600,1.0
1241503200,1.0
1241524800,1.0
1241546400,1.0
1241568000,1.0
1241589600,1.0
1241611200,1.0
1241632800,1.0
1241654400,0.98
1241676000,0.98
1241697600,0.98
1241719200,1.0
1241740800,0.98
1241762400,0.98
1241784000,0.98
1241805600,0.98
1241827200,0.98
1241848800,0.98
1241870400,0.98
1241892000,0.98
1241913600,0.98
1241935200,0.98
1241956800,0.98
1241978400,0.98
1242000000,0.98
1242021600,0.98
1242043200,0.98
1242064800,0.98
1242086400,0.98
1242108000,1.0
1242129600,0.98
1242151200,0.98
1242172800,0.98
1242194400,1.0
1242216000,1.0
1242237600,1.0
1242259200,1.0
1242280800,1.0
1242302400,1.0
1242324000,1.0
1242345600,1.0
1242367200,1.0
1242388800,1.0
1242410400,1.0
1242432000,1.0
1242453600,1.0
1242475200,1.0
1242496800,1.0
1242518400,1.0
1242540000,1.0
1242561600,1.0
1242583200,1.0
1242604800,1.0
1242626400,1.0
1242648000,1.0
1242669600,1.0
1242691200,1.0
1242712800,1.0
1242734400,1.0
1242756000,1.0
1242777600,1.0
1242799200,1.0
1242820800,1.0
1242842400,1.0
1242864000,1.0
1242885600,1.0
1242907200,1.0
1242928800,1.0
1242950400,1.0
1242972000,1.0
1242993600,1.0
1243015200,1.0
1243036800,1.0
1243058400,1.0
1243080000,1.0
1243101600,1.0
1243123200,1.0
1243144800,1.0
1243166400,1.0
1243188000,1.0
1243209600,1.0
1243231200,1.0
1243252800,1.0
1243274400,0.98
1243296000,0.98
1243317600,1.0
1243339200,0.98
1243360800,0.98
1243382400,0.98
1243404000,0.98
1243425600,0.98
1243447200,0.98
1243468800,0.98
1243490400,0.98
1243512000,0.98
1243533600,0.98
1243555200,0.98
1243576800,0.98
1243598400,0.98
1243620000,0.98
1243641600,0.98
1243663200,0.98
1243684800,0.98
1243706400,0.98
1243728000,0.98
1243749600,0.98
1243771200,1.0
1243792800,0.98
1243814400,0.98
1243836000,1.0
1243857600,1.0
1243879200,1.0
1243900800,1.0
1243922400,1.0
1243944000,1.0
1243965600,1.0
1243987200,1.0
1244008800,1.0
1244030400,1.0
1244052000,1.0
1244073600,1.0
1244095200,1.0
1244116800,1.0
1244138400,1.0
1244160000,1.0
1244181600,1.0
1244203200,1.0
1244224800,1.0
1244246400,1.0
1244268000,1.0
1244289600,1.0
1244311200,1.0
1244332800,1.0
1244354400,1.0
1244376000,1.0
1244397600,1.0
1244419200,1.0
1244440800,1.0
1244462400,1.0
1244484000,1.0
1244505600,1.0
1244527200,1.0
1244548800,1.0
1244570400,1.0
1244592000,1.0
1244613600,1.0
1244635200,1.0
1244656800,1.0
1244678400,1.0
1244700000,1.0
1244721600,1.0
1244743200,1.0
1244764800,1.0
1244786400,1.0
1244808000,1.0
1244829600,1.0
1244851200,1.0
1244872800,1.0
1244894400,1.0
1244916000,1.0
1244937600,1.0
1244959200,1.0
1244980800,1.0
1245002400,1.0
1245024000,1.0
1245045600,1.0
1245067200,1.0
1245088800,1.0
1245110400,1.0
1245132000,1.0
1245153600,1.0
1245175200,1.0
1245196800,1.0
1245218400,1.0
1245240000,1.0
1245261600,1.0
1245283200,1.0
1245304800,0.98
1245326400,0.98
1245348000,0.98
1245369600,0.98
1245391200,0.98
1245412800,0.98
1245434400,0.98
1245456000,0.98
1245477600,0.98
1245499200,0.98
1245520800,0.98
1245542400,0.98
1245564000,0.98
1245585600,0.98
1245607200,0.98
1245628800,0.98
1245650400,0.98
1245672000,0.98
1245693600,0.98
1245715200,0.98
1245736800,0.98
1245758400,1.0
1245780000,0.98
1245801600,0.98
1245823200,1.0
1245844800,1.0
1245866400,1.0
1245888000,1.0
1245909600,1.0
1245931200,1.0
1245952800,1.0
1245974400,1.0
1245996000,1.0
1246017600,1.0
1246039200,1.0
1246060800,1.0
1246082400,1.0
1246104000,1.0
1246125600,1.0
1246147200,1.0
1246168800,1.0
1246190400,1.0
1246212000,1.0
1246233600,1.0
1246255200,1.0
1246276800,1.0
1246298400,1.0
1246320000,1.0
1246341600,1.0
1246363200,1.0
1246384800,1.0
1246406400,1.0
1246428000,1.0
1246449600,1.0
1246471200,1.0
1246492800,1.0
1246514400,1.0
1246536000,1.0
1246557600,1.0
1246579200,1.0
1246600800,1.0
1246622400,1.0
1246644000,1.0
1246665600,1.0
1246687200,1.0
1246708800,1.0
1246730400,1.0
1246752000,1.0
1246773600,1.0
1246795200,1.0
1246816800,1.0
1246838400,1.0
1246860000,1.0
1246881600,1.0
1246903200,1.0
1246924800,1.0
1246946400,1.0
1246968000,1.0
1246989600,1.0
1247011200,1.0
1247032800,1.0
1247054400,1.0
1247076000,1.0
1247097600,0.98
1247119200,0.98
1247140800,0.98
1247162400,1.0
1247184000,0.98
1247205600,0.98
1247227200,0.98
1247248800,0.98
1247270400,0.98
1247292000,0.98
1247313600,0.98
1247335200,0.98
1247356800,0.98
1247378400,0.98
1247400000,0.98
1247421600,0.98
1247443200,0.98
1247464800,0.98
1247486400,0.98
1247508000,0.98
1247529600,0.98
1247551200,0.98
1247572800,0.98
1247594400,0.98
1247616000,1.0
1247637600,0.98
1247659200,0.98
1247680800,1.0
1247702400,1.0
1247724000,1.0
1247745600,1.0
1247767200,1.0
1247788800,1.0
1247810400,1.0
1247832000,1.0
1247853600,1.0
1247875200,1.0
1247896800,1.0
1247918400,1.0
1247940000,1.0
1247961600,1.0
1247983200,1.0
1248004800,1.0
1248026400,1.0
1248048000,1.0
1248069600,1.0
1248091200,1.0
1248112800,1.0
1248134400,1.0
1248156000,1.0
1248177600,1.0
1248199200,1.0
1248220800,1.0
1248242400,1.0
1248264000,1.0
1248285600,1.0
1248307200,1.0
1248328800,1.0
1248350400,1.0
1248372000,1.0
1248393600,1.0
1248415200,1.0
1248436800,1.0
1248458400,1.0
1248480000,1.0
1248501600,1.0
1248523200,1.0
1248544800,1.0
1248566400,1.0
1248588000,1.0
1248609600,1.0
1248631200,1.0
1248652800,1.0
1248674400,1.0
1248696000,1.0
1248717600,1.0
1248739200,1.0
1248760800,1.0
1248782400,1.0
1248804000,1.0
1248825600,1.0
1248847200,1.0
1248868800,1.0
1248890400,1.0
1248912000,1.0
1248933600,1.0
1248955200,1.0
1248976800,1.0
1248998400,0.98
1249020000,0.98
1249041600,1.0
1249063200,1.0
1249084800,0.98
1249106400,0.98
1249128000,0.98
1249149600,0.98
1249171200,0.98
1249192800,0.98
1249214400,0.98
1249236000,0.98
1249257600,0.98
1249279200,0.98
1249300800,0.98
1249322400,0.98
1249344000,0.98
1249365600,0.98
1249387200,1.0
1249408800,0.98
1249430400,0.98
1249452000,0.98
1249473600,1.0
1249495200,1.0
1249516800,1.0
1249538400,1.0
1249560000,1.0
1249581600,1.0
1249603200,1.0
1249624800,1.0
1249646400,1.0
1249668000,1.0
1249689600,1.0
1249711200,1.0
1249732800,1.0
1249754400,1.0
1249776000,1.0
1249797600,1.0
1249819200,1.0
1249840800,1.0
1249862400,1.0
1249884000,1.0
1249905600,1.0
1249927200,1.0
1249948800,1.0
1249970400,1.0
1249992000,1.0
1250013600,1.0
1250035200,1.0
1250056800,1.0
1250078400,1.0
1250100000,1.0
1250121600,1.0
1250143200,1.0
1250164800,1.0
1250186400,1.0
1250208000,1.0
1250229600,1.0
1250251200,1.0
1250272800,1.0
1250294400,1.0
1250316000,1.0
1250337600,1.0
1250359200,1.0
1250380800,1.0
1250402400,1.0
1250424000,1.0
1250445600,1.0
1250467200,1.0
1250488800,1.0
1250510400,1.0
1250532000,1.0
1250553600,1.0
1250575200,1.0
1250596800,1.0
1250618400,1.0
1250640000,1.0
1250661600,1.0
1250683200,1.0
1250704800,1.0
1250726400,0.98
1250748000,0.98
1250769600,0.98
1250791200,1.0
1250812800,0.98
1250834400,0.98
1250856000,0.98
1250877600,0.98
1250899200,0.98
1250920800,0.98
1250942400,0.98
1250964000,0.98
1250985600,0.98
1251007200,0.98
1251028800,0.98
1251050400,0.98
1251072000,0.98
1251093600,0.98
1251115200,0.98
1251136800,0.98
1251158400,0.98
1251180000,0.98
1251201600,0.98
1251223200,1.0
1251244800,0.98
1251266400,0.98
1251288000,0.98
1251309600,1.0
1251331200,1.0
1251352800,1.0
1251374400,1.0
1251396000,1.0
1251417600,1.0
1251439200,1.0
1251460800,1.0
1251482400,1.0
1251504000,1.0
1251525600,1.0
1251547200,1.0
1251568800,1.0
1251590400,1.0
1251612000,1.0
1251633600,1.0
1251655200,1.0
1251676800,1.0
1251698400,1.0
1251720000,1.0
1251741600,1.0
1251763200,1.0
1251784800,1.0
1251806400,1.0
1251828000,1.0
1251849600,1.0
1251871200,1.0
1251892800,1.0
1251914400,1.0
1251936000,1.0
1251957600,1.0
1251979200,1.0
1252000800,1.0
1252022400,1.0
1252044000,1.0
1252065600,1.0
1252087200,1.0
1252108800,1.0
1252130400,1.0
1252152000,1.0
1252173600,1.0
1252195200,1.0
1252216800,1.0
1252238400,1.0
1252260000,1.0
1252281600,1.0
1252303200,1.0
1252324800,1.0
1252346400,1.0
1252368000,1.0
1252389600,1.0
1252411200,1.0
1252432800,1.0
1252454400,1.0
1252476000,1.0
1252497600,1.0
1252519200,1.0
1252540800,1.0
1252562400,1.0
1252584000,1.0
1252605600,1.0
1252627200,1.0
1252648800,1.0
1252670400,1.0
1252692000,1.0
1252713600,1.0
1252735200,0.98
1252756800,0.98
1252778400,0.98
1252800000,1.0
1252821600,1.0
1252843200,0.98
1252864800,0.98
1252886400,0.98
1252908000,0.98
1252929600,0.98
1252951200,0.98
1252972800,0.98
1252994400,0.98
1253016000,0.98
1253037600,0.98
1253059200,0.98
1253080800,0.98
1253102400,0.98
1253124000,0.98
1253145600,0.98
1253167200,0.98
1253188800,0.98
1253210400,0.98
1253232000,0.98
1253253600,1.0
1253275200,0.98
1253296800,0.98
1253318400,0.98
1253340000,1.0
1253361600,1.0
1253383200,1.0
1253404800,1.0
1253426400,1.0
1253448000,1.0
1253469600,1.0
1253491200,1.0
1253512800,1.0
1253534400,1.0
1253556000,1.0
1253577600,1.0
1253599200,1.0
1253620800,1.0
1253642400,1.0
1253664000,1.0
1253685600,1.0
1253707200,1.0
1253728800,1.0
1253750400,1.0
1253772000,1.0
1253793600,1.0
1253815200,1.0
1253836800,1.0
1253858400,1.0
1253880000,1.0
1253901600,1.0
1253923200,1.0
1253944800,1.0
1253966400,1.0
1253988000,1.0
1254009600,1.0
1254031200,1.0
1254052800,1.0
1254074400,1.0
1254096000,1.0
1254117600,1.0
1254139200,1.0
1254160800,1.0
1254182400,1.0
1254204000,1.0
1254225600,1.0
1254247200,1.0
1254268800,1.0
1254290400,1.0
1254312000,1.0
1254333600,1.0
1254355200,1.0
1254376800,1.0
1254398400,1.0
1254420000,1.0
1254441600,1.0
1254463200,1.0
1254484800,1.0
1254506400,1.0
1254528000,1.0
1254549600,1.0
1254571200,1.0
1254592800,1.0
1254614400,1.0
1254636000,1.0
1254657600,1.0
1254679200,1.0
1254700800,1.0
1254722400,1.0
1254744000,0.98
1254765600,0.98
1254787200,0.98
1254808800,1.0
1254830400,0.98
1254852000,0.98
1254873600,0.98
1254895200,0.98
1254916800,0.98
1254938400,0.98
1254960000,0.98
1254981600,0.98
1255003200,0.98
1255024800,0.98
1255046400,0.98
1255068000,0.98
1255089600,0.98
1255111200,0.98
1255132800,0.98
1255154400,0.98
1255176000,0.98
1255197600,0.98
1255219200,0.98
1255240800,1.0
1255262400,0.98
1255284000,0.98
1255305600,0.98
1255327200,1.0
1255348800,1.0
1255370400,1.0
1255392000,1.0
1255413600,1.0
1255435200,1.0
1255456800,1.0
1255478400,1.0
1255500000,1.0
1255521600,1.0
1255543200,1.0
1255564800,1.0
1255586400,1.0
1255608000,1.0
1255629600,1.0
1255651200,1.0
1255672800,1.0
1255694400,1.0
1255716000,1.0
1255737600,1.0
1255759200,1.0
1255780800,1.0
1255802400,1.0
1255824000,1.0
1255845600,1.0
1255867200,1.0
1255888800,1.0
1255910400,1.0
1255932000,1.0
1255953600,1.0
1255975200,1.0
1255996800,1.0
1256018400,1.0
1256040000,1.0
1256061600,1.0
1256083200,1.0
1256104800,1.0
1256126400,1.0
1256148000,1.0
1256169600,1.0
1256191200,1.0
1256212800,1.0
1256234400,1.0
1256256000,1.0
1256277600,1.0
1256299200,1.0
1256320800,1.0
1256342400,1.0
1256364000,1.0
